ord__Education,onehot__EmploymentType_Full-time,onehot__EmploymentType_Part-time,onehot__EmploymentType_Self-employed,onehot__EmploymentType_Unemployed,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__HasMortgage_No,onehot__HasMortgage_Yes,onehot__HasDependents_No,onehot__HasDependents_Yes,onehot__LoanPurpose_Auto,onehot__LoanPurpose_Business,onehot__LoanPurpose_Education,onehot__LoanPurpose_Home,onehot__LoanPurpose_Other,onehot__HasCoSigner_No,onehot__HasCoSigner_Yes,std__Age,std__Income,std__LoanAmount,std__CreditScore,std__MonthsEmployed,std__NumCreditLines,std__InterestRate,std__LoanTerm,std__DTIRatio,Target
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7190992497521366,-1.1811979490808493,0.5211390022202325,0.3196260703902781,1.1846502294561048,0.47019422776943687,-1.0234168496591503,1.3972164172928716,-0.8278811820818845,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4578220148978822,-1.0024445125486716,-0.269074218703748,-0.9467317724200609,1.1846502294561048,1.3717382484193599,1.5731337674484231,1.3972164172928716,1.0000804679549162,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7190992497521366,-1.5648402982873006,-1.1037445928665126,0.5805339676527098,-0.6973824481891217,0.47019422776943687,-0.9689754855264348,-0.0031539873979524297,0.8259888822371256,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4578220148978822,0.9037418636244304,1.080149670511714,1.0323500824242378,-0.08934112156527924,1.3717382484193599,0.19697706298255704,1.3972164172928716,0.9565575715254686,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2955992006453514,-0.2926426074794259,-1.585532791558813,0.8287146504145351,-0.060386772678429596,-1.332893813530409,0.1788299416049853,-0.7033391897433645,0.6083744000898877,0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.026972740592353,0.18155865808709049,-1.012703217270105,-1.010367844923093,1.4162850205509019,-1.332893813530409,-1.4181167396213383,-1.4035243920887766,-0.6973124927935415,0
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.323508784871383,-0.41182851424416045,1.2375105256544452,0.38326214289331023,-0.14724981933897852,1.3717382484193599,1.1542377156494728,1.3972164172928716,-0.8714040785113322,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1891955548448838,-0.893631440673018,0.8470172604667584,1.579620305950314,1.4452393694377517,-0.431349792880486,1.1965809988638068,0.6970312149474597,-0.30560642492851287,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.698538890724849,-0.8753010143126568,-1.2675993477694083,-1.0803675246764284,-0.002478074904730317,-0.431349792880486,-0.7769184509471325,-1.4035243920887766,0.6954201929487831,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.698538890724849,0.6987512564904598,-0.3485646229263271,1.5732566987000107,0.02647627398211932,-0.431349792880486,1.2207771607005693,-0.7033391897433645,-0.0879919427812747,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.047533099619640515,-0.025338720166196576,1.513719606993508,1.4714389826951593,-0.060386772678429596,1.3717382484193599,1.4506406981498128,1.3972164172928716,1.043603364384364,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6911896655261051,0.0015340408087019795,-1.5454988151631779,0.09053620937936252,-0.8131998437365202,1.3717382484193599,-0.11152400043616441,0.6970312149474597,0.04257674650706834,0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8255028955526043,-1.3502395647119756,0.6102927800555512,0.15417228188239462,-0.5526107037548734,-1.332893813530409,0.15917056011261568,-1.4035243920887766,0.6518972965193354,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3161595596726389,-0.1986515031045915,-1.0326215996147314,1.5414386624484946,1.3583763227772028,1.3717382484193599,0.8774941146415017,-0.7033391897433645,-1.3501559392352562,0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8534124797786358,0.17390614999490084,-0.11143163255189911,1.7450740944581975,-1.4212411703603627,-1.332893813530409,0.17278090114579453,0.6970312149474597,-1.5677704213824943,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.4299124306718507,-1.1332235877188497,-0.26001656676061163,1.369621266690308,1.329421973890353,1.3717382484193599,-0.49412580947997126,-1.4035243920887766,1.652923914396631,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2563521698581332,1.5709592136956108,1.6047328094890039,0.026900136876330413,0.43183715839801423,1.3717382484193599,-1.2895746298635375,-0.7033391897433645,0.2601912286543067,0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1539367454201083,-1.3835953474925498,1.0124356224702578,0.29417164138906526,-0.46574765709432453,1.3717382484193599,-1.3772857165218015,0.6970312149474597,1.7399697072555265,0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4578220148978822,1.108834165218098,-0.17159528954899914,0.2496263906369428,0.4897458561717135,-1.332893813530409,0.5115271668604695,1.3972164172928716,-0.6973124927935415,0
2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4299124306718507,-0.5099636678516424,0.3448176501638754,1.0323500824242378,1.2715132761166537,-1.332893813530409,1.1285292936979123,1.3972164172928716,0.3472370215132016,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.659291859937631,-0.3867608299288814,-0.2634114254204808,-1.614910533701898,1.4162850205509019,1.3717382484193599,1.5701092472188278,-0.0031539873979524297,-0.523220907075751,0
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.6313822757115994,0.4686421178113615,-1.5330040449088047,-0.3612799053921655,0.4607915072848639,-0.431349792880486,0.7156822823581526,0.6970312149474597,-0.2620835284990652,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3161595596726389,0.015949230470733655,-0.8007569791108057,-0.679460267907326,-0.34993026154692597,-1.332893813530409,1.0967718312871615,1.3972164172928716,-0.0009461499223793394,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7583462805393547,0.1364063179816791,-1.5187625423979014,-0.2721894038879205,-1.5949672636814605,-1.332893813530409,-1.3712366760626111,-0.7033391897433645,1.043603364384364,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.6313822757115994,-1.5630352216276813,-0.8762186299030007,1.579620305950314,1.5321024160983006,1.3717382484193599,-1.1050788958582236,1.3972164172928716,-0.34912932135796054,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24900294465938932,-0.6141750654260125,0.7943617348626469,-0.31037104738973975,0.6055632517191121,-1.332893813530409,0.16521960057180643,-0.7033391897433645,1.4353094322493927,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8926595105658539,-1.3375023336349423,-0.994249836172891,-0.04946315012730812,-1.1896063792655656,1.3717382484193599,1.2812675652924759,-0.7033391897433645,1.3482636393904979,0
2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.35540659045985706,-0.7332847013459743,0.6091517694686241,-0.024008721126095277,0.05543062286896896,-0.431349792880486,-0.6453518209597368,1.3972164172928716,0.08609964293651602,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8534124797786358,-0.24019368989076392,-1.4212131804908732,0.05871817312784647,1.0398784850218568,1.3717382484193599,1.633624172040329,-0.7033391897433645,-1.6548162142413898,0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.08678013040685868,0.18872811749572,0.4181522318372312,1.5032570189466754,0.5766089028322624,-0.431349792880486,1.5065943223973262,-1.4035243920887766,-0.0009461499223793394,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.08678013040685868,0.16264348858347222,-1.3367361374069096,-1.220366884183099,0.25811106507691645,0.47019422776943687,-0.8056513931282879,-0.0031539873979524297,-1.1760643535174657,0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5642256606983498,0.9973261901604773,-0.38065378486484125,0.376898535643007,-0.23411286599952744,-0.431349792880486,1.346294750228775,-0.7033391897433645,-1.1325414570880181,1
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6240330505128555,1.3716380726897408,0.24505669983527262,0.3387168921411878,0.8661523917007589,0.47019422776943687,-0.3625591794925751,-0.7033391897433645,-0.34912932135796054,0
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8534124797786358,0.8490810915373614,-0.1410133885092651,-0.12582643713094666,1.5610567649851501,1.3717382484193599,1.488447201019754,0.6970312149474597,-1.0454956642291227,0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18184632964613973,-1.7037803538481526,0.30302285496125403,0.04599095862724005,-0.2920215637732267,0.47019422776943687,-1.1050788958582236,1.3972164172928716,0.30371412508375395,0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3161595596726389,-0.8955636354072586,0.765920989492208,-0.024008721126095277,-0.37888461043377564,-0.431349792880486,1.5171801432009098,1.3972164172928716,0.3907599179426493,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.019623515393609084,1.0100888448524348,1.664262571715589,0.6123520039042258,0.6055632517191121,-0.431349792880486,-1.3636753754886228,1.3972164172928716,-1.480724628523599,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4504727896991381,-0.5145399185380016,-0.9737820783604849,-0.2021897241345852,-0.11829547045212888,-0.431349792880486,-0.4653928672988156,-0.0031539873979524297,-1.263110146376361,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.2210933604333579,-1.2534772863104013,-1.2705997830165128,1.3441668376890952,0.4028828095111646,-0.431349792880486,-0.7784307110619302,-1.4035243920887766,0.1731454357954114,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6240330505128555,-1.026037627198346,-0.48651421154084373,-0.7812779839121774,1.4741937183246012,-1.332893813530409,0.6173853748963053,-0.0031539873979524297,-0.9149269749407799,0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0941293556056026,1.5427898483595772,0.27213104981149044,-1.3985478871915888,0.4607915072848639,-0.431349792880486,1.521716923545303,1.3972164172928716,-1.3501559392352562,0
3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2210933604333579,0.5180147779941932,1.5171426387542888,0.707806112658774,-1.2764694259261145,1.3717382484193599,0.9062270568226574,1.3972164172928716,-1.5677704213824943,0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5921352449243813,-0.8879873981598416,1.6214394583296878,1.3568940521897015,-1.5370585659077611,-1.332893813530409,1.4672755594125868,1.3972164172928716,0.56485150366044,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2210933604333579,0.5746331684304269,-0.5924450709691257,0.3705349283927038,-1.3633324725866633,1.3717382484193599,-0.7905287919803115,-1.4035243920887766,0.1731454357954114,0
2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7190992497521366,1.472035928025478,-0.3287730195358037,0.8987143301678704,-1.3633324725866633,-1.332893813530409,0.40113217848024063,-0.0031539873979524297,-0.6537895963640941,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.2210933604333579,-1.7145853901909454,0.3569884297577631,0.05871817312784647,-0.49470200598117414,1.3717382484193599,-0.8253107746206576,1.3972164172928716,-1.6983391106708374,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4504727896991381,1.2209268834189757,0.8593993383174844,0.39598935739391666,-1.2764694259261145,-0.431349792880486,-0.08430331836980666,1.3972164172928716,-0.9584498713702273,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2563521698581332,-1.5426709060733825,-1.5382442416783952,0.4023529646442199,1.5610567649851501,-0.431349792880486,-1.0430762311515198,-1.4035243920887766,-0.0879919427812747,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4504727896991381,-0.016287913253174923,1.3041680824117097,-0.05582675737761133,0.3160197628506157,-0.431349792880486,1.1799461376010327,1.3972164172928716,1.043603364384364,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7862558647653861,1.2215116265622328,0.5301121348606335,-1.6021833192012915,-1.073788983718167,-0.431349792880486,-0.5818368961382352,1.3972164172928716,-0.7843582856524368,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4578220148978822,1.6727553678521803,0.9374951740449305,0.1923539253842139,-1.62392161256831,-1.332893813530409,0.8094424094756073,-0.0031539873979524297,0.7389430893782307,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4578220148978822,-1.1867402971343288,0.3581294403446901,-0.5649153374018683,0.6345176006059617,1.3717382484193599,-1.4725581037540536,-1.4035243920887766,1.2612178465316024,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.28824997544660746,-1.7255683918382076,-0.29868414776202573,0.020536529626027204,1.5031480672114508,-1.332893813530409,-0.5319323123499126,0.6970312149474597,0.21666833222485907,0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6240330505128555,-0.9759276821827121,-0.20727652185376486,-1.0930947391770347,0.05543062286896896,-1.332893813530409,-0.2824093934082995,1.3972164172928716,-1.3501559392352562,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.698538890724849,1.6128827547056466,-0.7557363638537858,0.49144346614846485,-0.9579715881707683,0.47019422776943687,-0.21889446858679804,-0.7033391897433645,1.391786535819945,1
3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2563521698581332,0.25188037696747784,1.6232002771366738,0.9114415446684767,0.05543062286896896,1.3717382484193599,1.683528755828652,-1.4035243920887766,-0.2620835284990652,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.047533099619640515,0.11868605837949908,0.7836559565161716,0.26235360513754924,0.5476545539454128,0.47019422776943687,-1.073321433447473,-1.4035243920887766,-0.0879919427812747,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18184632964613973,0.2678464071398868,0.8681470861505912,0.8414418649151414,-0.060386772678429596,-1.332893813530409,-0.6105698383193906,1.3972164172928716,1.4788323286788403,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24900294465938932,-1.6032808040527184,-0.9343397370839969,-0.6667330534067196,0.8661523917007589,0.47019422776943687,-0.08581557848460429,-0.7033391897433645,-1.4372017320941513,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5568764354996059,-0.07577917217584533,0.2888376986521743,-0.7367327331600549,0.9819697872481574,1.3717382484193599,1.0982840914019594,1.3972164172928716,0.6954201929487831,1
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6240330505128555,0.5564044365297625,0.38518970377045203,0.8350782576648382,-1.392286821473513,-0.431349792880486,0.4374264212353841,-1.4035243920887766,0.8259888822371256,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18184632964613973,-0.4612520216568405,-0.07693367048542804,1.5987111277012236,0.4897458561717135,-1.332893813530409,1.489959461134552,0.6970312149474597,-1.2195872499469134,1
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1220389398316342,0.03885590751745418,1.353555528310055,-0.8703684854164223,-1.3343781236998136,1.3717382484193599,1.3115127675884288,-0.0031539873979524297,1.6094010179671834,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.7264484749508806,-1.3968410508680673,1.038805644923681,0.2496263906369428,-1.4501955192472122,1.3717382484193599,1.0544285480728275,-0.7033391897433645,0.5213286072309923,1
3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.35540659045985706,-0.7060051625322883,0.47146982531276943,1.458711768194553,-0.8711085415102194,-0.431349792880486,1.0635021087616132,1.3972164172928716,-1.2195872499469134,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.2955992006453514,-1.533162474091725,0.6193363454482316,1.6941652364557718,-0.060386772678429596,0.47019422776943687,-0.7285261272736075,-0.0031539873979524297,0.08609964293651602,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5921352449243813,0.08751670648240767,-1.554204303344917,-0.0940084008794306,-1.1896063792655656,-1.332893813530409,-0.054058116073853676,1.3972164172928716,-0.523220907075751,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.019623515393609084,0.6664124183068543,0.6823173125365094,1.1214405839284827,1.1556958805692552,1.3717382484193599,0.1531215196534252,-0.7033391897433645,-1.1325414570880181,0
3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.35540659045985706,-1.1240202391162826,1.272529690087784,-0.47582483589762326,0.4607915072848639,0.47019422776943687,1.2222894208153672,1.3972164172928716,-1.0454956642291227,1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11468971463289011,1.028063340603857,-0.7685269516677327,0.28780803413876205,0.5187002050585632,-0.431349792880486,-0.1599163241096894,-0.0031539873979524297,-1.3501559392352562,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.026972740592353,-0.7199118798958356,-0.6949388120861708,0.39598935739391666,-0.9000628903970691,1.3717382484193599,-0.424561844199279,0.6970312149474597,-0.9584498713702273,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.026972740592353,-0.858419734002976,1.2142818039526848,-1.6467285699534142,-1.5370585659077611,1.3717382484193599,0.47825744433492073,1.3972164172928716,1.2612178465316024,0
3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.1539367454201083,1.6086878582431505,1.057794314938219,-0.036735935626701695,0.20020236730321714,-1.332893813530409,-1.5451465892643412,-1.4035243920887766,-0.9149269749407799,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24900294465938932,-1.1206897455612101,0.9656682749567077,-0.768550769411571,-1.2475150770392647,-1.332893813530409,-0.38977986155893285,-0.0031539873979524297,-0.34912932135796054,0
3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8255028955526043,-1.3453582306465257,-0.097161956940084,1.2105310854327276,-1.6818303103420094,-1.332893813530409,1.1164312127795315,0.6970312149474597,-0.8714040785113322,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6240330505128555,0.6969716034457645,-0.7838249454628277,-0.9403681651697576,-0.031432423791579955,-0.431349792880486,1.4929839813641472,-0.7033391897433645,1.0871262608138117,0
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.362755815658601,0.2709735117755656,0.39138778597104296,0.11599063838057537,-0.46574765709432453,0.47019422776943687,0.8079301493608094,1.3972164172928716,1.391786535819945,0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.987725709805135,-0.7861912440032722,0.594642622499059,-0.41855237064489437,1.0398784850218568,-0.431349792880486,0.3693747160694898,-0.7033391897433645,-0.21856063206961748,0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7264484749508806,-0.032991228258386227,-0.36789137015180623,1.3823484811909144,0.3160197628506157,0.47019422776943687,0.662753178340235,-0.7033391897433645,0.7389430893782307,0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0941293556056026,0.7396324292886025,-0.6545526719291384,-1.5449108539485628,1.6189654627588494,-1.332893813530409,-0.20528412755361916,-0.0031539873979524297,-1.3501559392352562,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3161595596726389,0.18626202684807083,-1.7025075065445117,-1.4112751016921954,1.242558927229804,-0.431349792880486,-0.022300653663102795,-0.7033391897433645,-1.4372017320941513,0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.6313822757115994,1.3245026906202404,-1.3021959156890708,-1.704001035206143,0.9240610894744581,-1.332893813530409,-1.0022452080519832,-0.7033391897433645,0.3907599179426493,0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.4970690456851004,-0.6292258454611496,1.319564682059996,1.0132592606733282,-0.986925937057618,1.3717382484193599,0.7852462476388449,1.3972164172928716,0.56485150366044,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2955992006453514,0.2851344652883551,1.0038569132426216,-1.1503672044297637,0.17124801841636753,-1.332893813530409,0.017018109321636197,-0.0031539873979524297,-0.8714040785113322,0
